1,1,1,1,1,1.00E-14,5E+13,1,1.00E-14, ,0,0
1,1,1,1,2.50E+28,1.00E-42,1.00E-28,1.00E-14,1, ,0,0
1,1,1,1,1,1,1,1,1, ,0,0
1,1,1,1,1,1,5E+13,1E+15,1E+15, ,0,0
1,1,1,1,4.7619E+13,4.54545E+13,1.00E-15,5E+13,1.00E-14, ,0,0
1,1.88679E+13,1,2.20E-14,5.00E+28,2.50E+28,1.00E-43,1.00E-28,1.00E-14, ,0,0
1,1,1,1,1E+14,1,1,1,1, ,0,0
1,1E+15,1,1,1.00E-44,1E+15,5.00E+14,1,1, ,0,0
1,1,1,1.10E-14,1.00E-42,1.00E-30,1,5.00E+14,1E+15, ,0,0
1,6.82E-43,1,4.40E-43,1.00E+115,1.00E+73,1.00E+30,1.00E+30,1E+15, ,0,0
1,1,1,1,1,1,1,1,1.00E-14, ,0,0
1,1,1,1,1,1,1,1.00E-14,1, ,0,0
1,1.85185E+13,1,1,1,1,1,1,1, ,0,0
1,5.04E-28,1,1,1,1,1.00E-14,1,1, ,0,0
1,3.125E+13,1,2.38095E+13,1,1,1,1,1, ,0,0
1.47059E+13,1.67E+28,1,2.26757E+27,1,5E+13,1,1.00E-14,1.00E-14, ,0,0
1,1.33E-41,1,2.50E+28,1,1E+14,5E+13,1,1.00E-14, ,0,0
1.16E-27,3.44E+84,2.20E-14,2.50E+57,1.10E-14,1.00E-42,1.00E-28,1.00E-14,1, Åö,1,1
1,1,1,4.7619E+13,1,1,1,1,1, ,0,0
1,5E+13,1,9.09091E+27,1,1,1,1,1, ,0,0
1,2.50E+28,1,1.00E-29,4.7619E+13,1,1,1,1, ,0,0
3.22581E+13,8.06E+83,2.20E-14,1.00E+73,5.00E+28,1.10E-14,1E+15,1E+15,1E+15, Åö,0,0
2.38095E+13,5E+27,1,5.00E+41,9.09091E+13,1,1,1,1E+15, ,0,0
9.84E+40,1.60E-100,9.09091E+13,1.00E-84,1.00E+29,1E+15,1.10E-14,1E+15,1, Åö,0,0
4.40E-28,1.25E+85,8.26446E+27,1.00E+101,1.00E-42,1.00E+15,1E+15,1.10E-14,1.00E-14, Åö,1,1
1.06E+96,1.87E-242,5.32E-71,1.00E+216,1.00E+101,1.00E+59,1.00E+44,1.00E+29,1E+15, Åö,0,0
1,1,1,1,1,1,1,1,1.00E-14, ,0,0
1,1.6129E+13,1,1,1,1,1,1.00E+14,1, ,0,0
1,1.30E-14,1,1,1,1,1,1,1, ,0,0
1,8.93E+40,1,1,1,1,1.00E+14,1,1, ,0,0
1,2.11864E+27,1,1,1,1,1,1,1, ,0,0
1,4.58E+55,1,1,1,1,1,1,1, ,0,0
1,3.46E-56,1,1,1,1.10E-14,1,1,1E+15, ,0,0
1,6.11E+112,1,1,1,1.00E-29,1.00E-15,1.00E-15,1, Åö,1,1
1,2.849E+27,1,1,1,1,1,1,1, ,0,0
1,2.78E-56,4.20E-14,1,1,1,1,1.00E-14,1.00E-14, ,0,0
1,2.93E+56,3.33333E+13,1,1,1,1,1,1, Åö,1,1
1,3.76E+113,7.56E+40,1,1,1,1.00E-14,1,1, Åö,1,1
1,4.13E+69,1,1,3.22581E+13,1,1,1,1, Åö,1,1
1,1.09E-155,2.50E+28,2.20E-14,2.20E-28,1,1,1,1, Åö,1,0
4.16667E+13,2.42E-143,2.00E-28,1,1.10E-28,2.00E-14,1,1,1.00E-14, Åö,0,0
4.40E-29, 1.171280000000260024160000017E-315,8.00E-86,1.21E-28,1.00E+57,1.00E+28,1.00E+14,1.00E+14,1, Åö,1,0
1,1.20E-28,1.6129E+13,1,1,1,1,1,1, ,0,0
1,9.09E+56,1.16144E+27,1,1,1,1.10E-14,1.00E-14,1.00E-14, Åö,1,0
1,4.54E+69,2.38095E+27,1,1,1,1.00E-14,1.10E-14,1.00E-14, Åö,1,1
9.09091E+13,4.55E+142,2.93E+55,1,1,9.09091E+13,1.00E+43,1.00E+29,1E+15, Åö,0,0
3.30E-14,1.00E+74,2.30E-28,1,1,1,1,1,1, Åö,1,0
3.19E-56,8.20E+157,4.55E+56,3.33333E+13,1,1.00E-14,1,1,1, Åö,1,0
4.13223E+27,2.20E-169,2.42E-70,1,2.20E-14,1.00E-14,1,1,1, Åö,0,0
2.12E+112, 4.400000000000484044000000004E-345,2.42E-143,2.00E-28,1.21E-28,1.00E-57,1.00E-14,1.00E-14,1.00E-14, Åö,0,0
1,1.00E-57,9.09091E+27,2.43902E+13,1,1,1,1,1, Åö,1,1
4.13223E+27,1.00E+129,4.55E+69,3.22581E+27,1,1,1,1.00E-14,1.00E-14, Åö,0,0
4.13E+41,1.00E-158,8.20E+83,4.54545E+27,3.33333E+13,1,5E+13,1,1, Åö,0,1
2.82E+97, 9.999999999999890000000000001E+330,2.20E-169,2.42E-70,2.00E-28,1.10E-14,1.00E-28,1.00E-14,1.00E-14, Åö,0,0
2.89E+69,1.00E+171,1.00E+57,9.09091E+27,1E+14,1,1,1.10E-14,1E+15, Åö,0,1
3.68E-156, 9.090909090909090909090909091E+387,1.00E+158,2.20E-85,1.10E-42,2.00E-14,1.10E-14,1.00E-29,1.00E-14, Åö,1,0
1.56E-140, 1E-387,1.00E+171,1.00E+57,2.00E-57,1.10E-28,1,1,1, Åö,1,1
2.828753708366093892077764343E+324, 1.000000000000000000000000000E+822, 1.000000000000000000000000000E+387,1.00E+171,1.00E+114,1.00E+57,1.00E+29,1,1, Åö,0,1
1,1,1,1,1,1,2.5E+14,5.00E+14,1E+15, ,0,0
1,1,1,1,1,2.5E+14,2.50E+29,1.00E+30,1E+15, ,0,0
1,1,1,1,1,1.10E-14,5.00E+29,5.00E+14,1E+15, ,0,0
1,1,1,1,2.5E+14,4.40E-44,1.00E+60,1.00E+30,1E+15, ,0,0
1,1,1,1,1,1E+15,1,1,1, ,0,0
1,1,1,1,1.10E-14,5.00E+44,1.10E-14,1E+15,1E+15, ,0,0
1,1,1,1,1,1.00E+44,1E+15,1.10E-14,1.00E-14, ,0,0
1,1,1,2.5E+14,4.40E-44,1.00E+104,1.00E+44,1.00E+29,1E+15, ,0,0
1,1,1,1,1.40E-14,1,1,1,1, ,0,0
1,1,1,1,1.30E-29,1,1,1E+15,1E+15, ,0,0
1,1,1,3.30E-14,2.20E-29,1,5.00E+14,1,1E+15, ,0,0
1,1,1,4.13223E+27,4.40E-74,1,1.00E+30,1E+15,1, ,0,0
1,1,1,1,9.09E+28,1.30E-14,1,1,1, ,0,0
1,1,1,2.00E-15,9.09E+72,2.20E-29,1,1.00E-14,1.00E-14, ,0,0
1,1,1,3.50E+42,1.00E+59,9.09E+28,1.10E-14,1,1, ,0,0
1.40E-14,1,4.00E-15,1.06E-86,1.00E+163,1.00E+59,1.00E+29,1E+15,1E+15, Åö,1,1
1,1,1,1,1,1,1,1,1, ,0,0
1,1,1,1.40E-14,1,1,1,1,1, ,0,0
1,1,1,2.00E-14,1,1,1,1,1, ,0,0
1,1,1,3.85E+42,1,5.00E+14,1,1,1, ,0,0
1,1,1,1E+14,1,1,1,5.00E+14,1E+15, ,0,0
1,1,3.30E-14,2.20E-43,4.54545E+13,1.00E-14,5.00E+14,1.00E+30,1E+15, ,0,0
7.30E-14,1,1,1.00E-42,2.00E-15,1,1.00E-14,1,1, Åö,1,1
1.06E-27,1,4.13223E+27,2.27E+115,2.42E-43,1.00E-44,1.00E-44,1.00E-14,1.00E-14, Åö,1,1
1,1,1,1,1,1,1,1.10E-14,1.00E-14, ,0,0
1,1,1,9.09E+28,5E+13,1,1.10E-14,1.00E+29,1E+15, Åö,1,1
1.40E-14,1,1,5.00E+42,1.00E-14,4.54545E+13,1E+14,1,1.00E-14, Åö,1,1
1.30E-29,1,5E+14,4.55E+115,1.00E+42,1.21E-28,1.00E+43,1.00E+14,1, Åö,1,1
1,1,1,1.00E-44,1,5E+13,1,1,1.00E-14, Åö,1,0
4.54545E+13,1,2.86E-43,1.00E-103,5.00E+42,1E+28,1.10E-14,1.00E+14,1, Åö,0,0
6.82E-43,1,1,1.00E+130,1.00E-44,5.00E+42,1E+14,1.10E-14,1.00E-14, Åö,1,0
1.97E+112,2.50E+14,1.06E-86,1.00E+293,1.00E+130,1.00E+86,1.00E+43,1.00E+29,1E+15, Åö,0,0
1,1,1,1,1,1,1,1,1, ,0,0
1,1,1,1,1,1,1,1E+15,1E+15, ,0,0
1,1,1,1,1,1,5.00E+14,1,1E+15, ,0,0
1,1,1.40E-14,1,1,1,1.00E+30,1E+15,1, Åö,1,1
1,1,1,1,1,7.69231E+13,1,1,1, ,0,0
1.85185E+13,1,2.00E-14,1,1,4.55E+28,1,1.00E-14,1.00E-14, Åö,0,0
1E+14,1,7.69231E+13,1,1,1.10E-29,9.09091E+13,1,1E+15, Åö,0,1
5.04E-42,1,2.96E+56,1,1,1.00E-59,1.00E-29,1.00E-15,1, Åö,1,1
1.53846E+13,1,1,1,1,1,1,1,1, ,0,0
9.4697E+26,1,1.00E-14,1,1.30E-14,1,1,1,1, Åö,0,0
3.02E-28,1.47059E+13,1.10E-14,1,1.10E-14,1,1,1,1.00E-14, Åö,1,1
1.45E-56,1.16E-27,4.13E+56,1,2.42E-43,1,1.00E+14,1.00E+14,1, Åö,1,0
1.20E-28,1,1.10E-14,1,1E+14,1,1,1,1, Åö,1,1
6.29E+68,3.22581E+13,9.09E+55,1,1.10E-43,1.10E-14,1,1E+15,1E+15, Åö,0,1
1.72E+84,4.13223E+27,2.66E-57,1,1.00E+43,1.00E-14,1.10E-14,1,1, Åö,0,0
1.18E+169,4.66E+68,1.17E-172,1,1.00E-102,1.00E-43,1.00E-29,1.00E-14,1.00E-14, Åö,0,0
1,1,1,1,1,1,1,1,1.00E-14, Åö,1,0
2.30E-14,1,2.5E+13,1,1,1,1,1.00E-14,1, Åö,1,0
5E+13,1,3.21543E+27,1,1,1,1,1,1, Åö,0,1
3.79E+41,1,3.03E+56,7.69231E+13,1,1,1.00E-14,1,1, Åö,0,1
1.96E+28,1,5E+27,1,1,1,1,1,1.00E-14, Åö,0,0
2.27E+57,1,2.50E+70,9.09091E+13,1,1,1,1.00E-14,1, Åö,0,1
7.34E+83,1,2.20E-71,9.09091E+13,1,2.00E-14,1,1,1, Åö,0,0
6.66E+168,2.00E-15,4.84E-187,2.66E-57,1,1.00E+28,1.00E+14,1,1, Åö,0,1
2.00E-28,1,1E+28,2.5E+13,1,1,1,1,1, Åö,1,1
2.20E-72,9.09091E+13,1.00E-72,3.33333E+27,1,1,1,1.00E-14,1.00E-14, Åö,1,0
1.89E-100,9.68E-43,1.00E+71,5E+27,1,1,1,1,1, Åö,1,1
2.13E+200,5.13E+84,1.00E-174,2.20E-71,1.10E-14,1,1.00E+14,1,1, Åö,0,1
8.00E-86,1,1.00E+71,1.00E-28,3.33333E+13,1,1,1,1, Åö,1,0
3.87E-186,4.13E+41,1.00E+201,1.00E-71,2.00E-28,1.10E-14,1,1E+15,1E+15, Åö,1,1
1.87E-242,1.06E-86,1.00E-173,1.00E+71,1.00E-28,1.00E-14,1.10E-14,1,1, Åö,1,0
9.412677964585794135828127520E+513,4.41E+184, 1E-466,1.00E-173,1.00E-71,1.00E-43,1.00E-29,1.00E-14,1.00E-14, Åö,0,0
1,1,1,1,1,1,1,1.10E-14,1.00E-14, ,0,0
1,1,1,1,1,1,9.09091E+13,1.00E+29,1E+15, ,0,0
1,1,1,1,1,1,1E+15,1,1, ,0,0
1.6129E+13,1,1,1,1,1.10E-14,1.00E+44,1E+15,1E+15, Åö,0,0
1.5873E+13,1,1,1,1,1,1,1,1, ,0,0
6.50E-28,1,1,1,1,1.00E-15,1,1,1, Åö,1,0
4.00E-28,1,1,1,1,1.00E+15,1,1,1, Åö,1,1
4.48E-69,1.40E-14,1,1,9.09091E+13,1.00E+59,1E+15,1E+15,1E+15, Åö,1,1
1.10E-14,1,1,1,1,1,1,1,1, Åö,1,1
5.19E-42,1,1,1,1,1,1,1,1, Åö,1,1
3.42E-42,1,1,1,1.20E-14,1,1,1,1.00E-14, Åö,1,1
7.47E-98,2.00E-14,1,3.22581E+13,9.09E+28,1,1.00E+14,1.00E+14,1, Åö,1,0
2.00E+55,1,1,1,1.10E-14,1,1,1,1E+15, Åö,0,0
